date,floor,temperature,is_holiday,Seasonality_Features,Target
2024/3/2,26,9,TRUE,6,3.128338597
2024/3/3,1,14,TRUE,6,3.33563364
2024/3/3,2,14,TRUE,6,2.290362523
2024/3/3,3,14,TRUE,6,1.938701285
2024/3/3,4,14,TRUE,6,1.194545268
2024/3/3,5,14,TRUE,6,1.652011465
2024/3/3,6,14,TRUE,6,1.133324105
2024/3/3,7,14,TRUE,6,2.300122765
2024/3/3,8,14,TRUE,6,2.762848381
2024/3/3,9,14,TRUE,6,1.505935593
2024/3/3,10,14,TRUE,6,2.786188235
2024/3/3,11,14,TRUE,6,1.661478518
2024/3/3,12,14,TRUE,6,2.776814571
2024/3/3,13,14,TRUE,6,2.59753926
2024/3/3,14,14,TRUE,6,1.659912787
2024/3/3,15,14,TRUE,6,1.744220105
2024/3/3,16,14,TRUE,6,1.609713265
2024/3/3,17,14,TRUE,6,3.171004033
2024/3/3,18,14,TRUE,6,1.098098535
2024/3/3,19,14,TRUE,6,2.997425425
2024/3/3,20,14,TRUE,6,1.736870701
2024/3/3,21,14,TRUE,6,1.506985633
2024/3/3,22,14,TRUE,6,1.543482048
2024/3/3,23,14,TRUE,6,3.104317862
2024/3/3,24,14,TRUE,6,1.357125983
2024/3/3,25,14,TRUE,6,1.931134825
2024/3/3,26,14,TRUE,6,3.094265349
2024/3/4,1,11,FALSE,1,3.326996929
2024/3/4,2,11,FALSE,1,2.508384611
2024/3/4,3,11,FALSE,1,1.943094735
2024/3/4,4,11,FALSE,1,1.17794706
2024/3/4,5,11,FALSE,1,1.842443277
2024/3/4,6,11,FALSE,1,1.832032251
2024/3/4,7,11,FALSE,1,2.308168141
2024/3/4,8,11,FALSE,1,3.04835432
2024/3/4,9,11,FALSE,1,1.954324687
2024/3/4,10,11,FALSE,1,2.93548019
2024/3/4,11,11,FALSE,1,2.015313907
2024/3/4,12,11,FALSE,1,2.773819319
2024/3/4,13,11,FALSE,1,2.660347774
2024/3/4,14,11,FALSE,1,1.968191965
2024/3/4,15,11,FALSE,1,2.06830258
2024/3/4,16,11,FALSE,1,2.010441303
2024/3/4,17,11,FALSE,1,3.383307527
2024/3/4,18,11,FALSE,1,1.827580108
2024/3/4,19,11,FALSE,1,3.317872762
2024/3/4,20,11,FALSE,1,1.846759955
2024/3/4,21,11,FALSE,1,1.934710991
2024/3/4,22,11,FALSE,1,1.942657275
2024/3/4,23,11,FALSE,1,3.23331674
2024/3/4,24,11,FALSE,1,2.027448732
2024/3/4,25,11,FALSE,1,2.198432673
2024/3/4,26,11,FALSE,1,3.198072707
2024/3/5,1,12,FALSE,2,3.329695094
2024/3/5,2,12,FALSE,2,2.498829443
2024/3/5,3,12,FALSE,2,1.943094735
2024/3/5,4,12,FALSE,2,1.181675523
2024/3/5,5,12,FALSE,2,1.836992017
2024/3/5,6,12,FALSE,2,1.826460595
2024/3/5,7,12,FALSE,2,2.293258315
2024/3/5,8,12,FALSE,2,3.031057385
2024/3/5,9,12,FALSE,2,1.964034128
2024/3/5,10,12,FALSE,2,2.99789117
2024/3/5,11,12,FALSE,2,2.021238794
2024/3/5,12,12,FALSE,2,2.772944221
2024/3/5,13,12,FALSE,2,2.656646864
2024/3/5,14,12,FALSE,2,1.974766407
2024/3/5,15,12,FALSE,2,2.059284152
2024/3/5,16,12,FALSE,2,2.00437042
2024/3/5,17,12,FALSE,2,3.388572131
2024/3/5,18,12,FALSE,2,1.826460595
2024/3/5,19,12,FALSE,2,3.312121331
2024/3/5,20,12,FALSE,2,1.853162589
2024/3/5,21,12,FALSE,2,1.936488724
2024/3/5,22,12,FALSE,2,1.943531779
2024/3/5,23,12,FALSE,2,3.224048284
2024/3/5,24,12,FALSE,2,2.114066367
2024/3/5,25,12,FALSE,2,2.193538248
2024/3/5,26,12,FALSE,2,3.175400607
2024/3/6,1,11,FALSE,3,3.33202981
2024/3/6,2,11,FALSE,3,2.499607791
2024/3/6,3,11,FALSE,3,1.966533386
2024/3/6,4,11,FALSE,3,1.205359876
2024/3/6,5,11,FALSE,3,1.83917998
2024/3/6,6,11,FALSE,3,1.828697019
2024/3/6,7,11,FALSE,3,2.298607626
2024/3/6,8,11,FALSE,3,3.016519799
2024/3/6,9,11,FALSE,3,1.958571584
2024/3/6,10,11,FALSE,3,2.989334697
2024/3/6,11,11,FALSE,3,2.021606496
2024/3/6,12,11,FALSE,3,2.78384818
2024/3/6,13,11,FALSE,3,2.660833465
2024/3/6,14,11,FALSE,3,1.971491083
2024/3/6,15,11,FALSE,3,2.069952418
2024/3/6,16,11,FALSE,3,2.020133864
2024/3/6,17,11,FALSE,3,3.386736441
2024/3/6,18,11,FALSE,3,1.829254502
2024/3/6,19,11,FALSE,3,3.309051515
2024/3/6,20,11,FALSE,3,1.847296805
2024/3/6,21,11,FALSE,3,1.937375025
2024/3/6,22,11,FALSE,3,1.946579494
2024/3/6,23,11,FALSE,3,3.213599569
2024/3/6,24,11,FALSE,3,2.112875217
2024/3/6,25,11,FALSE,3,2.294985657
2024/3/6,26,11,FALSE,3,3.175041907
2024/3/7,1,12,FALSE,4,3.330679137
2024/3/7,2,12,FALSE,4,2.499274421
2024/3/7,3,12,FALSE,4,1.933819546
2024/3/7,4,12,FALSE,4,1.185380932
2024/3/7,5,12,FALSE,4,1.840814412
2024/3/7,6,12,FALSE,4,1.827580108
2024/3/7,7,12,FALSE,4,2.293258315
2024/3/7,8,12,FALSE,4,3.018043361
2024/3/7,9,12,FALSE,4,2.33878944
2024/3/7,10,12,FALSE,4,3.000185752
2024/3/7,11,12,FALSE,4,2.02672264
2024/3/7,12,12,FALSE,4,2.777774568
2024/3/7,13,12,FALSE,4,2.66228623
2024/3/7,14,12,FALSE,4,1.991583549
2024/3/7,15,12,FALSE,4,2.060968322
2024/3/7,16,12,FALSE,4,2.022340988
2024/3/7,17,12,FALSE,4,3.380217345
2024/3/7,18,12,FALSE,4,1.82981134
2024/3/7,19,12,FALSE,4,3.308885565
2024/3/7,20,12,FALSE,4,1.857383664
2024/3/7,21,12,FALSE,4,1.936488724
2024/3/7,22,12,FALSE,4,1.946145344
2024/3/7,23,12,FALSE,4,3.223819924
2024/3/7,24,12,FALSE,4,2.109582371
2024/3/7,25,12,FALSE,4,2.369856813
2024/3/7,26,12,FALSE,4,3.19838755
2024/3/8,1,12,FALSE,5,3.332474531
2024/3/8,2,12,FALSE,5,2.502704323
2024/3/8,3,12,FALSE,5,1.936044933
2024/3/8,4,12,FALSE,5,1.198171985
2024/3/8,5,12,FALSE,5,1.849438182
2024/3/8,6,12,FALSE,5,1.828138888
2024/3/8,7,12,FALSE,5,2.298607626
2024/3/8,8,12,FALSE,5,3.008553741
2024/3/8,9,12,FALSE,5,2.297086639
2024/3/8,10,12,FALSE,5,3.003069798
2024/3/8,11,12,FALSE,5,2.035358246
2024/3/8,12,12,FALSE,5,2.778109857
2024/3/8,13,12,FALSE,5,2.657768527
2024/3/8,14,12,FALSE,5,1.970256719
2024/3/8,15,12,FALSE,5,2.06398359
2024/3/8,16,12,FALSE,5,2.005133797
2024/3/8,17,12,FALSE,5,3.373727332
2024/3/8,18,12,FALSE,5,1.823650357
2024/3/8,19,12,FALSE,5,3.294948874
2024/3/8,20,12,FALSE,5,1.855277811
2024/3/8,21,12,FALSE,5,1.943094735
2024/3/8,22,12,FALSE,5,1.932479138
2024/3/8,23,12,FALSE,5,3.23404821
2024/3/8,24,12,FALSE,5,2.117325032
2024/3/8,25,12,FALSE,5,2.366845127
2024/3/8,26,12,FALSE,5,3.192400943
2024/3/9,1,13,TRUE,6,3.330631115
2024/3/9,2,13,TRUE,6,2.506428598
2024/3/9,3,13,TRUE,6,1.939583339
2024/3/9,4,13,TRUE,6,1.185380932
2024/3/9,5,13,TRUE,6,1.654394686
2024/3/9,6,13,TRUE,6,1.127253654
2024/3/9,7,13,TRUE,6,2.300878155
2024/3/9,8,13,TRUE,6,2.986898114
2024/3/9,9,13,TRUE,6,2.043128837
2024/3/9,10,13,TRUE,6,3.012881179
2024/3/9,11,13,TRUE,6,1.641554373
2024/3/9,12,13,TRUE,6,2.781821268
2024/3/9,13,13,TRUE,6,2.599461941
2024/3/9,14,13,TRUE,6,1.652807103
2024/3/9,15,13,TRUE,6,1.726670511
2024/3/9,16,13,TRUE,6,1.633363331
2024/3/9,17,13,TRUE,6,3.301296458
2024/3/9,18,13,TRUE,6,1.110764022
2024/3/9,19,13,TRUE,6,3.220178854
2024/3/9,20,13,TRUE,6,1.723914851
2024/3/9,21,13,TRUE,6,1.49317335
2024/3/9,22,13,TRUE,6,1.44127645
2024/3/9,23,13,TRUE,6,3.131431015
2024/3/9,24,13,TRUE,6,1.846759955
2024/3/9,25,13,TRUE,6,2.215119012
2024/3/9,26,13,TRUE,6,3.049901959
2024/3/10,1,14,TRUE,6,3.3282317
2024/3/10,2,14,TRUE,6,2.295942036
2024/3/10,3,14,TRUE,6,1.950037981
2024/3/10,4,14,TRUE,6,1.183531093
2024/3/10,5,14,TRUE,6,1.656766873
2024/3/10,6,14,TRUE,6,1.147257008
2024/3/10,7,14,TRUE,6,2.273541062
2024/3/10,8,14,TRUE,6,2.640307283
2024/3/10,9,14,TRUE,6,1.451824579
2024/3/10,10,14,TRUE,6,2.64485098
2024/3/10,11,14,TRUE,6,1.647211548
2024/3/10,12,14,TRUE,6,2.775947993
2024/3/10,13,14,TRUE,6,2.596951925
2024/3/10,14,14,TRUE,6,1.652011465
2024/3/10,15,14,TRUE,6,1.713443742
2024/3/10,16,14,TRUE,6,1.605374345
2024/3/10,17,14,TRUE,6,3.157120631
2024/3/10,18,14,TRUE,6,1.114928338
2024/3/10,19,14,TRUE,6,2.840514835
2024/3/10,20,14,TRUE,6,1.729411041
2024/3/10,21,14,TRUE,6,1.509079599
2024/3/10,22,14,TRUE,6,1.443637999
2024/3/10,23,14,TRUE,6,3.018658505
2024/3/10,24,14,TRUE,6,1.83479401
2024/3/10,25,14,TRUE,6,2.211364329
2024/3/10,26,14,TRUE,6,3.023608658
2024/3/11,1,15,FALSE,1,3.327966959
2024/3/11,2,15,FALSE,1,2.504242566
2024/3/11,3,15,FALSE,1,1.942219398
2024/3/11,4,15,FALSE,1,1.139334559
2024/3/11,5,15,FALSE,1,1.847296805
2024/3/11,6,15,FALSE,1,1.830367532
2024/3/11,7,15,FALSE,1,2.302008527
2024/3/11,8,15,FALSE,1,2.976732308
2024/3/11,9,15,FALSE,1,2.142255879
2024/3/11,10,15,FALSE,1,2.942502353
2024/3/11,11,15,FALSE,1,2.020133864
2024/3/11,12,15,FALSE,1,2.775127302
2024/3/11,13,15,FALSE,1,2.656295557
2024/3/11,14,15,FALSE,1,1.969844518
2024/3/11,15,15,FALSE,1,2.057254564
2024/3/11,16,15,FALSE,1,1.99821616
2024/3/11,17,15,FALSE,1,3.355600327
2024/3/11,18,15,FALSE,1,1.82981134
2024/3/11,19,15,FALSE,1,3.299828062
2024/3/11,20,15,FALSE,1,1.852101442
2024/3/11,21,15,FALSE,1,1.94134239
2024/3/11,22,15,FALSE,1,1.90148568
2024/3/11,23,15,FALSE,1,3.185433973
2024/3/11,24,15,FALSE,1,2.112278398
2024/3/11,25,15,FALSE,1,2.369382862
2024/3/11,26,15,FALSE,1,3.213387966
2024/3/12,1,16,FALSE,2,3.330940396
2024/3/12,2,16,FALSE,2,2.499940851
2024/3/12,3,16,FALSE,2,1.942657275
2024/3/12,4,16,FALSE,2,1.145286082
2024/3/12,5,16,FALSE,2,1.83917998
2024/3/12,6,16,FALSE,2,1.826460595
2024/3/12,7,16,FALSE,2,2.290749856
2024/3/12,8,16,FALSE,2,2.971306035
2024/3/12,9,16,FALSE,2,2.097390878
2024/3/12,10,16,FALSE,2,2.98476521
2024/3/12,11,16,FALSE,2,2.019026185
2024/3/12,12,16,FALSE,2,2.775899778
2024/3/12,13,16,FALSE,2,2.652477311
2024/3/12,14,16,FALSE,2,1.965285472
2024/3/12,15,16,FALSE,2,2.053509077
2024/3/12,16,16,FALSE,2,1.991190335
2024/3/12,17,16,FALSE,2,3.348294934
2024/3/12,18,16,FALSE,2,1.825899859
2024/3/12,19,16,FALSE,2,3.306674172
2024/3/12,20,16,FALSE,2,1.857908673
2024/3/12,21,16,FALSE,2,1.940903258
2024/3/12,22,16,FALSE,2,1.888388592
2024/3/12,23,16,FALSE,2,3.195329101
2024/3/12,24,16,FALSE,2,2.116734391
2024/3/12,25,16,FALSE,2,2.368908322
2024/3/12,26,16,FALSE,2,3.204834042
2024/3/13,1,14,FALSE,3,3.326158691
2024/3/13,2,14,FALSE,3,2.505774196
2024/3/13,3,14,FALSE,3,1.945275808
2024/3/13,4,14,FALSE,3,1.141324896
2024/3/13,5,14,FALSE,3,1.849972026
2024/3/13,6,14,FALSE,3,1.832585877
2024/3/13,7,14,FALSE,3,2.296514753
2024/3/13,8,14,FALSE,3,2.969168784
2024/3/13,9,14,FALSE,3,2.362202027
2024/3/13,10,14,FALSE,3,2.978691728
2024/3/13,11,14,FALSE,3,2.014567728
2024/3/13,12,14,FALSE,3,2.775706842
2024/3/13,13,14,FALSE,3,2.657908465
2024/3/13,14,14,FALSE,3,1.987635885
2024/3/13,15,14,FALSE,3,2.057932138
2024/3/13,16,14,FALSE,3,1.997440911
2024/3/13,17,14,FALSE,3,3.35001425
2024/3/13,18,14,FALSE,3,1.82981134
2024/3/13,19,14,FALSE,3,3.1884515
2024/3/13,20,14,FALSE,3,1.856331904
2024/3/13,21,14,FALSE,3,1.933373176
2024/3/13,22,14,FALSE,3,1.89425479
2024/3/13,23,14,FALSE,3,3.186958
2024/3/13,24,14,FALSE,3,2.112278398
2024/3/13,25,14,FALSE,3,2.363649037
2024/3/13,26,14,FALSE,3,3.179779719
2024/3/14,1,14,FALSE,4,3.325700023
2024/3/14,2,14,FALSE,4,2.499163229
2024/3/14,3,14,FALSE,4,1.943531779
2024/3/14,4,14,FALSE,4,1.121122107
2024/3/14,5,14,FALSE,4,1.838087249
2024/3/14,6,14,FALSE,4,1.828697019
2024/3/14,7,14,FALSE,4,2.295177118
2024/3/14,8,14,FALSE,4,2.969809273
2024/3/14,9,14,FALSE,4,2.289974811
2024/3/14,10,14,FALSE,4,2.992428679
2024/3/14,11,14,FALSE,4,2.034645007
2024/3/14,12,14,FALSE,4,2.774255933
2024/3/14,13,14,FALSE,4,2.65622525
2024/3/14,14,14,FALSE,4,1.957301655
2024/3/14,15,14,FALSE,4,2.031780504
2024/3/14,16,14,FALSE,4,1.986444816
2024/3/14,17,14,FALSE,4,3.354635837
2024/3/14,18,14,FALSE,4,1.831477986
2024/3/14,19,14,FALSE,4,3.185485976
2024/3/14,20,14,FALSE,4,1.827020677
2024/3/14,21,14,FALSE,4,1.940023733
2024/3/14,22,14,FALSE,4,1.90148568
2024/3/14,23,14,FALSE,4,3.183564517
2024/3/14,24,14,FALSE,4,2.10352984
2024/3/14,25,14,FALSE,4,2.367163269
2024/3/14,26,14,FALSE,4,3.18344914
2024/3/15,1,18,FALSE,5,3.32199894
2024/3/15,2,18,FALSE,5,2.505665012
2024/3/15,3,18,FALSE,5,1.927078241
2024/3/15,4,18,FALSE,5,1.125216648
2024/3/15,5,18,FALSE,5,1.826460595
2024/3/15,6,18,FALSE,5,1.825899859
2024/3/15,7,18,FALSE,5,2.293450615
2024/3/15,8,18,FALSE,5,2.965718724
2024/3/15,9,18,FALSE,5,2.214651554
2024/3/15,10,18,FALSE,5,2.967709728
2024/3/15,11,18,FALSE,5,2.029980739
2024/3/15,12,18,FALSE,5,2.769861588
2024/3/15,13,18,FALSE,5,2.654533363
2024/3/15,14,18,FALSE,5,1.961521082
2024/3/15,15,18,FALSE,5,2.048349564
2024/3/15,16,18,FALSE,5,1.98564902
2024/3/15,17,18,FALSE,5,3.356972823
2024/3/15,18,18,FALSE,5,1.827020677
2024/3/15,19,18,FALSE,5,3.276835182
2024/3/15,20,18,FALSE,5,1.855277811
2024/3/15,21,18,FALSE,5,1.938701285
2024/3/15,22,18,FALSE,5,1.890352156
2024/3/15,23,18,FALSE,5,3.194140281
2024/3/15,24,18,FALSE,5,2.112875217
2024/3/15,25,18,FALSE,5,2.367798758
2024/3/15,26,18,FALSE,5,3.222329889
2024/3/16,1,19,TRUE,6,3.316534108
2024/3/16,2,19,TRUE,6,2.500716782
2024/3/16,3,19,TRUE,6,1.922528784
2024/3/16,4,19,TRUE,6,1.106571189
2024/3/16,5,19,TRUE,6,1.636655381
2024/3/16,6,19,TRUE,6,1.135334203
2024/3/16,7,19,TRUE,6,2.295368487
2024/3/16,8,19,TRUE,6,2.981651461
2024/3/16,9,19,TRUE,6,1.716958499
2024/3/16,10,19,TRUE,6,2.968180452
2024/3/16,11,19,TRUE,6,1.673070882
2024/3/16,12,19,TRUE,6,2.768234454
2024/3/16,13,19,TRUE,6,2.602201648
2024/3/16,14,19,TRUE,6,1.646407181
2024/3/16,15,19,TRUE,6,1.70274936
2024/3/16,16,19,TRUE,6,1.590346305
2024/3/16,17,19,TRUE,6,3.284812423
2024/3/16,18,19,TRUE,6,1.080794878
2024/3/16,19,19,TRUE,6,3.22356494
2024/3/16,20,19,TRUE,6,1.722531299
2024/3/16,21,19,TRUE,6,1.500654546
2024/3/16,22,19,TRUE,6,1.430522657
2024/3/16,23,19,TRUE,6,3.09177167
2024/3/16,24,19,TRUE,6,1.793411522
2024/3/16,25,19,TRUE,6,2.209474014
2024/3/16,26,19,TRUE,6,3.132565887
2024/3/17,1,14,TRUE,6,3.323335915
2024/3/17,2,14,TRUE,6,2.277363427
2024/3/17,3,14,TRUE,6,1.928434398
2024/3/17,4,14,TRUE,6,1.123172813
2024/3/17,5,14,TRUE,6,1.635011982
2024/3/17,6,14,TRUE,6,1.137337674
2024/3/17,7,14,TRUE,6,2.292102543
2024/3/17,8,14,TRUE,6,2.630116906
2024/3/17,9,14,TRUE,6,1.704906513
2024/3/17,10,14,TRUE,6,2.625751372
2024/3/17,11,14,TRUE,6,1.67535804
2024/3/17,12,14,TRUE,6,2.771968954
2024/3/17,13,14,TRUE,6,2.592981855
2024/3/17,14,14,TRUE,6,1.639926547
2024/3/17,15,14,TRUE,6,1.701306105
2024/3/17,16,14,TRUE,6,1.588549591
2024/3/17,17,14,TRUE,6,3.144608901
2024/3/17,18,14,TRUE,6,1.085166541
2024/3/17,19,14,TRUE,6,3.008766493
2024/3/17,20,14,TRUE,6,1.673834411
2024/3/17,21,14,TRUE,6,1.492096122
2024/3/17,22,14,TRUE,6,1.434130555
2024/3/17,23,14,TRUE,6,2.992564355
2024/3/17,24,14,TRUE,6,1.848368696
2024/3/17,25,14,TRUE,6,2.207574952
2024/3/17,26,14,TRUE,6,3.111263119
2024/3/18,1,11,FALSE,1,3.323628778
2024/3/18,2,11,FALSE,1,2.489240445
2024/3/18,3,11,FALSE,1,1.927530736
2024/3/18,4,11,FALSE,1,1.119064487
2024/3/18,5,11,FALSE,1,1.833691215
2024/3/18,6,11,FALSE,1,1.82981134
2024/3/18,7,11,FALSE,1,2.290556237
2024/3/18,8,11,FALSE,1,2.985648252
2024/3/18,9,11,FALSE,1,2.054874774
2024/3/18,10,11,FALSE,1,2.944453171
2024/3/18,11,11,FALSE,1,2.000919041
2024/3/18,12,11,FALSE,1,2.77226186
2024/3/18,13,11,FALSE,1,2.679167341
2024/3/18,14,11,FALSE,1,1.971491083
2024/3/18,15,11,FALSE,1,2.032139582
2024/3/18,16,11,FALSE,1,1.99197642
2024/3/18,17,11,FALSE,1,3.36923436
2024/3/18,18,11,FALSE,1,1.820823614
2024/3/18,19,11,FALSE,1,3.298716879
2024/3/18,20,11,FALSE,1,1.76244987
2024/3/18,21,11,FALSE,1,1.933373176
2024/3/18,22,11,FALSE,1,1.894740342
2024/3/18,23,11,FALSE,1,3.209113811
2024/3/18,24,11,FALSE,1,2.107473678
2024/3/18,25,11,FALSE,1,2.366208046
2024/3/18,26,11,FALSE,1,3.170727172
2024/3/19,1,18,FALSE,2,3.332781036
2024/3/19,2,18,FALSE,2,2.48648589
2024/3/19,3,18,FALSE,2,1.937817536
2024/3/19,4,18,FALSE,2,1.137337674
2024/3/19,5,18,FALSE,2,1.841357984
2024/3/19,6,18,FALSE,2,1.828138888
2024/3/19,7,18,FALSE,2,2.290168714
2024/3/19,8,18,FALSE,2,2.974951737
2024/3/19,9,18,FALSE,2,2.059958598
2024/3/19,10,18,FALSE,2,2.983668987
2024/3/19,11,18,FALSE,2,1.997440911
2024/3/19,12,18,FALSE,2,2.775078958
2024/3/19,13,18,FALSE,2,2.674014557
2024/3/19,14,18,FALSE,2,1.971491083
2024/3/19,15,18,FALSE,2,2.035358246
2024/3/19,16,18,FALSE,2,1.987239211
2024/3/19,17,18,FALSE,2,3.357234966
2024/3/19,18,18,FALSE,2,1.829254502
2024/3/19,19,18,FALSE,2,3.302748547
2024/3/19,20,18,FALSE,2,1.769431191
2024/3/19,21,18,FALSE,2,1.934265484
2024/3/19,22,18,FALSE,2,1.89425479
2024/3/19,23,18,FALSE,2,3.212502609
2024/3/19,24,18,FALSE,2,2.108980945
2024/3/19,25,18,FALSE,2,2.363327952
2024/3/19,26,18,FALSE,2,3.187185223
2024/3/20,1,18,FALSE,3,3.323181027
2024/3/20,2,18,FALSE,3,2.43666828
2024/3/20,3,18,FALSE,3,1.959416245
2024/3/20,4,18,FALSE,3,1.121122107
2024/3/20,5,18,FALSE,3,1.840814412
2024/3/20,6,18,FALSE,3,1.828697019
2024/3/20,7,18,FALSE,3,2.309277762
2024/3/20,8,18,FALSE,3,2.975120674
2024/3/20,9,18,FALSE,3,2.099856977
2024/3/20,10,18,FALSE,3,2.969956863
2024/3/20,11,18,FALSE,3,1.982451744
2024/3/20,12,18,FALSE,3,2.772456975
2024/3/20,13,18,FALSE,3,2.658816614
2024/3/20,14,18,FALSE,3,1.968191965
2024/3/20,15,18,FALSE,3,2.041726136
2024/3/20,16,18,FALSE,3,1.991583549
2024/3/20,17,18,FALSE,3,3.356014949
2024/3/20,18,18,FALSE,3,1.825899859
2024/3/20,19,18,FALSE,3,3.298068569
2024/3/20,20,18,FALSE,3,1.776314692
2024/3/20,21,18,FALSE,3,1.935600715
2024/3/20,22,18,FALSE,3,1.892795108
2024/3/20,23,18,FALSE,3,3.213755844
2024/3/20,24,18,FALSE,3,2.108980945
2024/3/20,25,18,FALSE,3,2.353238329
2024/3/20,26,18,FALSE,3,3.17813244
2024/3/21,1,20,FALSE,4,3.319856198
2024/3/21,2,20,FALSE,4,2.312953973
2024/3/21,3,20,FALSE,4,1.960259346
2024/3/21,4,20,FALSE,4,1.131307342
2024/3/21,5,20,FALSE,4,1.842443277
2024/3/21,6,20,FALSE,4,1.829254502
2024/3/21,7,20,FALSE,4,2.305566757
2024/3/21,8,20,FALSE,4,2.977259406
2024/3/21,9,20,FALSE,4,2.117029814
2024/3/21,10,20,FALSE,4,2.96541881
2024/3/21,11,20,FALSE,4,1.983653375
2024/3/21,12,20,FALSE,4,2.772456975
2024/3/21,13,20,FALSE,4,2.655309893
2024/3/21,14,20,FALSE,4,1.979635458
2024/3/21,15,20,FALSE,4,2.06431734
2024/3/21,16,20,FALSE,4,1.993544487
2024/3/21,17,20,FALSE,4,3.343923813
2024/3/21,18,20,FALSE,4,1.831477986
2024/3/21,19,20,FALSE,4,3.294148966
2024/3/21,20,20,FALSE,4,1.773822762
2024/3/21,21,20,FALSE,4,1.937817536
2024/3/21,22,20,FALSE,4,1.899087786
2024/3/21,23,20,FALSE,4,3.218511473
2024/3/21,24,20,FALSE,4,2.111680745
2024/3/21,25,20,FALSE,4,2.35042482
2024/3/21,26,20,FALSE,4,3.2048436
2024/3/22,1,24,FALSE,5,3.314362552
2024/3/22,2,24,FALSE,5,2.306311771
2024/3/22,3,24,FALSE,5,1.932031469
2024/3/22,4,24,FALSE,5,1.131307342
2024/3/22,5,24,FALSE,5,1.842443277
2024/3/22,6,24,FALSE,5,1.824213719
2024/3/22,7,24,FALSE,5,2.30294803
2024/3/22,8,24,FALSE,5,2.972648511
2024/3/22,9,24,FALSE,5,2.109582371
2024/3/22,10,24,FALSE,5,2.968600934
2024/3/22,11,24,FALSE,5,1.974766407
2024/3/22,12,24,FALSE,5,2.766598672
2024/3/22,13,24,FALSE,5,2.65622525
2024/3/22,14,24,FALSE,5,1.973949789
2024/3/22,15,24,FALSE,5,2.040671176
2024/3/22,16,24,FALSE,5,1.99197642
2024/3/22,17,24,FALSE,5,3.342126328
2024/3/22,18,24,FALSE,5,1.828138888
2024/3/22,19,24,FALSE,5,3.289454054
2024/3/22,20,24,FALSE,5,1.75080817
2024/3/22,21,24,FALSE,5,1.923442261
2024/3/22,22,24,FALSE,5,1.90291853
2024/3/22,23,24,FALSE,5,3.211604495
2024/3/22,24,24,FALSE,5,2.109582371
2024/3/22,25,24,FALSE,5,2.352082319
2024/3/22,26,24,FALSE,5,3.181943986
2024/3/23,1,23,TRUE,6,3.312587824
2024/3/23,2,23,TRUE,6,2.3046335
2024/3/23,3,23,TRUE,6,1.943094735
2024/3/23,4,23,TRUE,6,1.108671192
2024/3/23,5,23,TRUE,6,1.648014657
2024/3/23,6,23,TRUE,6,1.137337674
2024/3/23,7,23,TRUE,6,2.310384252
2024/3/23,8,23,TRUE,6,2.965393802
2024/3/23,9,23,TRUE,6,1.82252165
2024/3/23,10,23,TRUE,6,2.967536097
2024/3/23,11,23,TRUE,6,1.638293559
2024/3/23,12,23,TRUE,6,2.76485421
2024/3/23,13,23,TRUE,6,2.598292913
2024/3/23,14,23,TRUE,6,1.641554373
2024/3/23,15,23,TRUE,6,1.683657301
2024/3/23,16,23,TRUE,6,1.564615861
2024/3/23,17,23,TRUE,6,3.263529681
2024/3/23,18,23,TRUE,6,1.085166541
2024/3/23,19,23,TRUE,6,3.216486912
2024/3/23,20,23,TRUE,6,1.600119532
2024/3/23,21,23,TRUE,6,1.483400443
2024/3/23,22,23,TRUE,6,1.418323772
2024/3/23,23,23,TRUE,6,3.141356646
2024/3/23,24,23,TRUE,6,1.842985
2024/3/23,25,23,TRUE,6,2.186336818
2024/3/23,26,23,TRUE,6,3.037003675
2024/3/24,1,21,TRUE,6,3.317918181
2024/3/24,2,21,TRUE,6,2.26122439
2024/3/24,3,21,TRUE,6,1.936488724
2024/3/24,4,21,TRUE,6,1.127253654
2024/3/24,5,21,TRUE,6,1.65912812
2024/3/24,6,21,TRUE,6,1.137337674
2024/3/24,7,21,TRUE,6,2.316051837
2024/3/24,8,21,TRUE,6,2.583505064
2024/3/24,9,21,TRUE,6,1.82025627
2024/3/24,10,21,TRUE,6,2.603933619
2024/3/24,11,21,TRUE,6,1.653601509
2024/3/24,12,21,TRUE,6,2.767838698
2024/3/24,13,21,TRUE,6,2.597203765
2024/3/24,14,21,TRUE,6,1.641554373
2024/3/24,15,21,TRUE,6,1.666147124
2024/3/24,16,21,TRUE,6,1.595699773
2024/3/24,17,21,TRUE,6,3.115376795
2024/3/24,18,21,TRUE,6,1.098098535
2024/3/24,19,21,TRUE,6,3.013320485
2024/3/24,20,21,TRUE,6,1.59835611
2024/3/24,21,21,TRUE,6,1.484495046
2024/3/24,22,21,TRUE,6,1.425675256
2024/3/24,23,21,TRUE,6,3.033951052
2024/3/24,24,21,TRUE,6,1.844606494
2024/3/24,25,21,TRUE,6,2.096772141
2024/3/24,26,21,TRUE,6,3.041337789
2024/3/25,1,21,FALSE,1,3.310979851
2024/3/25,2,21,FALSE,1,2.293258315
2024/3/25,3,21,FALSE,1,1.931134825
2024/3/25,4,21,FALSE,1,1.123172813
2024/3/25,5,21,FALSE,1,1.84352611
2024/3/25,6,21,FALSE,1,1.824776423
2024/3/25,7,21,FALSE,1,2.290168714
2024/3/25,8,21,FALSE,1,2.962805591
2024/3/25,9,21,FALSE,1,2.106869286
